,scaled_Energy,scaled_e_Energy,fe_h,e_fe_h,alpha_fe,e_alpha_fe,Na_fe,e_Na_fe,Al_fe,e_Al_fe,Mn_fe,e_Mn_fe,Y_fe,e_Y_fe,Ba_fe,e_Ba_fe,Eu_fe,e_Eu_fe,Mg_cu,e_Mg_cu,Mg_mn,e_Mg_mn,Ba_eu,e_Ba_eu
31,-1.6863835458224343,0.0088831616403966,-0.5173049,0.06207237947765869,0.09024157018976643,0.03447368760850477,0.057855072021484766,0.03893303018092483,-0.0330554580688478,0.05420783442171059,-0.14732368469238288,0.05376109303370834,-0.08413827057821817,0.09499570141673369,0.3847070503234864,0.06712514148181442,0.13383787155151372,0.08111259940250694,0.30940266348031575,0.06785758770162412,0.29514549255371136,0.07443702475466306,0.2508691787719727,0.10528550897813607
32,-1.589942110421976,0.0273155381824701,-0.9952283,0.09295399864645054,0.4187441509648957,0.0376414072920915,0.2779192352294926,0.06889117102028035,0.7265795135498045,0.08431351198412831,-0.9389587211608887,0.10428059705674061,-0.8620740747120275,0.16950444303665127,0.3249994087219239,0.11286085156811168,0.7894136238098145,0.11190972079177289,-0.023093817278032884,0.12203788113574504,0.8770446586608891,0.14530350407481157,-0.4644142150878906,0.15893821889140416
33,-1.6233187461792986,0.0104755520451744,-0.8756075,0.04977033345759287,0.08938340931506567,0.018241475963314196,-0.17385202407836875,0.02540990123183455,-0.2532369232177736,0.032380997652706044,-0.30739839553833015,0.032924963166992983,-0.019812934777921842,0.056290065123389424,0.2288685607910157,0.041791571327298487,0.5959832000732422,0.045728663844550585,0.5197658157348632,0.04651229843342955,0.3731717872619633,0.04749901271306381,-0.36711463928222654,0.061948737929134474
34,-1.6662407212992751,0.0088084449129364,-0.53388023,0.08306380127950191,0.23350753699008783,0.04112819086374998,0.06416648864746133,0.06321491686612608,0.08554300308227525,0.07935045553550607,-0.21653516769409187,0.09445661684628406,0.2053748703002931,0.1931875707961603,0.5175829696655274,0.10469625612440761,0.2897822189331055,0.10749157508936313,0.49808212280273434,0.12299252647187588,0.462113361358643,0.13118433069632923,0.2278007507324219,0.15005247336068725
35,-1.0841828840055057,0.1000401439359937,-1.0284343,0.08016965259411402,0.12947055358237142,0.04249124736985932,-0.27985769271850547,0.06039955032577915,-0.1180173492431642,0.07679626633443776,-0.4207292366027833,0.08961923938995389,-0.41090408531227784,0.1492455908021259,0.6084895896911622,0.10058063102551844,0.4683496284484864,0.1051391020153555,0.785742244720459,0.11721370539739548,0.5565795707702641,0.12428101769973714,0.1401399612426758,0.14550152614349726
36,-1.562768861659915,0.0087805634323564,-1.0714555,0.07991593486939973,0.20756755944375443,0.04026729640012187,-0.301209506988525,0.06179975120846659,0.11654743194580064,0.07807486600917239,-0.36102445602417,0.09202199156398086,0.09903099818000231,0.1526262579685299,0.26032503128051765,0.10263335814791874,0.4331838417053223,0.10632379174345427,0.5899300193786621,0.12626934909223697,0.44115159988403363,0.12770567575523237,-0.17285881042480467,0.14777805958742452
37,-1.946347054407447,0.0483732149359605,-1.2513437,0.07492127853599384,0.08925376684011507,0.03076072338173561,-0.35397010803222617,0.05236928156828967,-0.23830476760864272,0.07712770253419876,-0.5313378143310548,0.07596861611870158,-0.18570765970887598,0.1297493423277518,0.7367878723144532,0.08855645860929237,0.38049953460693364,0.09767645487311435,0.6390642738342285,0.10088090025455698,0.6494836616516118,0.1049990384747099,0.35628833770751955,0.13184436354277287
38,-1.778412832918416,0.0138467790366333,-0.72541237,0.099941594682432,0.16066919312090105,0.04694839913233394,-0.002507743835448828,0.07585069753877063,-0.01873222351074233,0.09010796668487824,-0.21928031921386726,0.11644176278009324,0.17549706721028857,0.18825335587494146,0.3127766418457032,0.12265895750469233,0.5596110153198243,0.1168397547497325,0.4584025955200195,0.14929198557729362,0.4284491348266606,0.16294863918513827,-0.24683437347412107,0.16940114564581776
39,-1.6358496421949966,0.0890487419002945,-1.1225147,0.09278322110476037,0.214002616255109,0.04233250750081714,-0.12282997131347617,0.06600130983399571,0.21944221496582017,0.0818160488498371,-0.2325468826293946,0.09926769892603375,0.2928033502491355,0.184177038669483,0.38961227416992195,0.10872524829722237,0.6585127639770508,0.10971059909440195,0.5055548319421146,0.11664840795275917,0.43172595977783246,0.1380828644529901,-0.2689004898071289,0.15445904043125883
40,-1.1383449846717864,0.1851125181958802,-0.91642237,0.0825911706473922,-0.03136256831049616,0.0397810588295185,-0.4970546340942379,0.06404304159225022,-0.35303798675537124,0.0811026319861412,-0.7568975257873536,0.09588411338787486,0.0656768152652934,0.15800863338568308,1.121125774383545,0.10589812613463646,0.42305677413940435,0.10816185325152111,0.6428365325927734,0.12469781417661348,0.838880996704102,0.13322787739338487,0.6980690002441406,0.15137172661243897
41,-1.8775403245826623,0.0055840050077079,-0.9989066,0.06383555371163754,0.31557067622819873,0.02563589706786975,-0.10300355911254844,0.037568460478396744,0.12372001647949205,0.052477238989776326,-0.36228330612182624,0.05156556059241159,0.6684657806110346,0.09135307855879174,0.6085429954528809,0.06481513814220384,0.4795972633361817,0.07893953699469589,0.5903322624999926,0.06584567092042376,0.6802439498901371,0.07148909416053008,0.12894573211669924,0.10213937846555524
42,-1.4582480904888306,0.1291246438299395,-0.71269846,0.07413676697648086,0.03938247733066957,0.03313935757514626,-0.2865949249267574,0.05714577626773383,-0.1533862686157228,0.07375684510510477,-0.24788434982299812,0.08406050196065404,-0.32683342340599975,0.1413244683034649,0.19253118515014656,0.09576290126979098,0.445495777130127,0.10226295601894646,0.2589358516845754,0.10037573143518831,0.1356200981140141,0.11639188533349176,-0.25296459197998045,0.14010084023067354
